case_id,process_type,department,activity,timestamp,resource
WF-1898,Legal Review,Finance,Compliance Check,2026-06-18T23:11:00,emp_0124
WF-1898,Legal Review,Finance,Approved,2026-06-19T22:11:00,emp_0004
WF-1899,IT Service Request,IT,Submitted,2026-06-02T06:29:00,emp_0129
WF-1899,IT Service Request,IT,Under Review,2026-06-02T10:29:00,emp_0061
WF-1899,IT Service Request,IT,Manager Approval,2026-06-02T14:29:00,emp_0140
WF-1899,IT Service Request,IT,Compliance Check,2026-06-03T16:29:00,emp_0032
WF-1899,IT Service Request,IT,Rejected,2026-06-04T21:29:00,emp_0056
WF-1900,Procurement,Legal,Submitted,2026-06-08T03:55:00,emp_0128
WF-1900,Procurement,Legal,Under Review,2026-06-08T09:55:00,emp_0037
WF-1900,Procurement,Legal,Approved,2026-06-09T14:55:00,emp_0053
WF-1901,Legal Review,Supply Chain,Submitted,2026-06-12T08:58:00,emp_0027
WF-1901,Legal Review,Supply Chain,Under Review,2026-06-13T09:58:00,emp_0142
WF-1901,Legal Review,Supply Chain,Compliance Check,2026-06-13T21:58:00,emp_0045
WF-1901,Legal Review,Supply Chain,Approved,2026-06-14T15:58:00,emp_0035
WF-1902,Finance Approval,IT,Submitted,2026-06-20T12:50:00,emp_0035
WF-1902,Finance Approval,IT,Under Review,2026-06-22T12:50:00,emp_0119
WF-1902,Finance Approval,IT,Manager Approval,2026-06-23T21:50:00,emp_0039
WF-1902,Finance Approval,IT,Compliance Check,2026-06-25T17:50:00,emp_0187
WF-1902,Finance Approval,IT,Approved,2026-06-27T13:50:00,emp_0127
WF-1903,Finance Approval,Supply Chain,Submitted,2026-06-09T22:20:00,emp_0077
WF-1903,Finance Approval,Supply Chain,Under Review,2026-06-10T18:20:00,emp_0036
WF-1903,Finance Approval,Supply Chain,Compliance Check,2026-06-11T11:20:00,emp_0171
WF-1903,Finance Approval,Supply Chain,Approved,2026-06-12T22:20:00,emp_0055
WF-1904,Legal Review,Finance,Submitted,2026-06-20T13:08:00,emp_0148
WF-1904,Legal Review,Finance,Under Review,2026-06-21T18:08:00,emp_0025
WF-1904,Legal Review,Finance,Manager Approval,2026-06-21T20:08:00,emp_0098
WF-1904,Legal Review,Finance,Rejected,2026-06-22T15:08:00,emp_0185
WF-1905,Procurement,IT,Submitted,2026-06-16T13:05:00,emp_0077
WF-1905,Procurement,IT,Under Review,2026-06-16T23:05:00,emp_0100
WF-1905,Procurement,IT,Manager Approval,2026-06-18T17:05:00,emp_0146
WF-1905,Procurement,IT,Compliance Check,2026-06-18T19:05:00,emp_0069
WF-1905,Procurement,IT,Approved,2026-06-19T11:05:00,emp_0052
WF-1906,HR Onboarding,IT,Submitted,2026-06-03T16:57:00,emp_0191
WF-1906,HR Onboarding,IT,Under Review,2026-06-05T05:57:00,emp_0175
WF-1906,HR Onboarding,IT,Manager Approval,2026-06-05T07:57:00,emp_0120
WF-1906,HR Onboarding,IT,Compliance Check,2026-06-06T10:57:00,emp_0140
WF-1906,HR Onboarding,IT,Rejected,2026-06-08T10:57:00,emp_0017
WF-1907,Finance Approval,Supply Chain,Submitted,2026-06-09T22:44:00,emp_0163
WF-1907,Finance Approval,Supply Chain,Under Review,2026-06-10T17:44:00,emp_0185
WF-1907,Finance Approval,Supply Chain,Manager Approval,2026-06-11T00:44:00,emp_0115
WF-1907,Finance Approval,Supply Chain,Compliance Check,2026-06-12T06:44:00,emp_0123
WF-1907,Finance Approval,Supply Chain,Rejected,2026-06-12T13:44:00,emp_0149
WF-1908,Procurement,Operations,Submitted,2026-06-13T08:42:00,emp_0097
WF-1908,Procurement,Operations,Under Review,2026-06-14T14:42:00,emp_0106
WF-1908,Procurement,Operations,Rejected,2026-06-15T08:42:00,emp_0089
WF-1909,Finance Approval,Supply Chain,Submitted,2026-06-20T23:44:00,emp_0128
WF-1909,Finance Approval,Supply Chain,Under Review,2026-06-22T15:44:00,emp_0022
WF-1909,Finance Approval,Supply Chain,Manager Approval,2026-06-23T02:44:00,emp_0172
WF-1909,Finance Approval,Supply Chain,Compliance Check,2026-06-24T19:44:00,emp_0192
WF-1909,Finance Approval,Supply Chain,Approved,2026-06-26T05:44:00,emp_0137
WF-1910,Legal Review,Finance,Submitted,2026-06-10T23:34:00,emp_0034
WF-1910,Legal Review,Finance,Under Review,2026-06-12T09:34:00,emp_0053
WF-1910,Legal Review,Finance,Manager Approval,2026-06-12T14:34:00,emp_0115
WF-1910,Legal Review,Finance,Approved,2026-06-12T15:34:00,emp_0103
WF-1911,Procurement,Supply Chain,Submitted,2026-06-28T18:34:00,emp_0154
WF-1911,Procurement,Supply Chain,Under Review,2026-06-30T05:34:00,emp_0165
WF-1911,Procurement,Supply Chain,Manager Approval,2026-07-01T11:34:00,emp_0174
WF-1911,Procurement,Supply Chain,Approved,2026-07-01T18:34:00,emp_0100
WF-1912,Procurement,Operations,Submitted,2026-07-01T03:31:00,emp_0053
WF-1912,Procurement,Operations,Under Review,2026-07-02T03:31:00,emp_0097
WF-1912,Procurement,Operations,Compliance Check,2026-07-03T12:31:00,emp_0168
WF-1912,Procurement,Operations,Rejected,2026-07-05T04:31:00,emp_0081
WF-1913,HR Onboarding,Operations,Submitted,2026-06-21T11:21:00,emp_0134
WF-1913,HR Onboarding,Operations,Under Review,2026-06-22T02:21:00,emp_0081
WF-1913,HR Onboarding,Operations,Manager Approval,2026-06-22T07:21:00,emp_0122
WF-1913,HR Onboarding,Operations,Approved,2026-06-23T21:21:00,emp_0197
WF-1914,Procurement,Sales,Submitted,2026-06-05T05:24:00,emp_0068
WF-1914,Procurement,Sales,Under Review,2026-06-06T22:24:00,emp_0093
WF-1914,Procurement,Sales,Manager Approval,2026-06-07T08:24:00,emp_0149
WF-1914,Procurement,Sales,Compliance Check,2026-06-08T17:24:00,emp_0181
WF-1914,Procurement,Sales,Rejected,2026-06-10T13:24:00,emp_0101
WF-1915,Procurement,Human Resources,Submitted,2026-06-04T04:53:00,emp_0043
WF-1915,Procurement,Human Resources,Under Review,2026-06-05T18:53:00,emp_0153
WF-1915,Procurement,Human Resources,Manager Approval,2026-06-06T08:53:00,emp_0095
WF-1915,Procurement,Human Resources,Approved,2026-06-06T20:53:00,emp_0045
WF-1916,HR Onboarding,Operations,Submitted,2026-06-15T06:21:00,emp_0049
WF-1916,HR Onboarding,Operations,Under Review,2026-06-16T17:21:00,emp_0008
WF-1916,HR Onboarding,Operations,Rejected,2026-06-17T08:21:00,emp_0046
WF-1917,Finance Approval,Finance,Submitted,2026-06-06T09:04:00,emp_0027
WF-1917,Finance Approval,Finance,Under Review,2026-06-07T20:04:00,emp_0180
WF-1917,Finance Approval,Finance,Manager Approval,2026-06-08T07:04:00,emp_0051
WF-1917,Finance Approval,Finance,Compliance Check,2026-06-09T14:04:00,emp_0024
WF-1917,Finance Approval,Finance,Approved,2026-06-10T21:04:00,emp_0100
WF-1918,IT Service Request,Human Resources,Submitted,2026-06-08T10:37:00,emp_0023
WF-1918,IT Service Request,Human Resources,Under Review,2026-06-08T12:37:00,emp_0026
WF-1918,IT Service Request,Human Resources,Manager Approval,2026-06-09T11:37:00,emp_0151
WF-1918,IT Service Request,Human Resources,Approved,2026-06-11T05:37:00,emp_0054
WF-1919,IT Service Request,Human Resources,Submitted,2026-06-30T20:42:00,emp_0022
WF-1919,IT Service Request,Human Resources,Under Review,2026-07-01T19:42:00,emp_0065
WF-1919,IT Service Request,Human Resources,Manager Approval,2026-07-03T03:42:00,emp_0069
WF-1919,IT Service Request,Human Resources,Compliance Check,2026-07-04T14:42:00,emp_0068
WF-1919,IT Service Request,Human Resources,Approved,2026-07-06T11:42:00,emp_0084
WF-1920,Legal Review,Operations,Submitted,2026-06-12T19:49:00,emp_0100
WF-1920,Legal Review,Operations,Under Review,2026-06-13T19:49:00,emp_0181
WF-1920,Legal Review,Operations,Manager Approval,2026-06-14T13:49:00,emp_0163
WF-1920,Legal Review,Operations,Compliance Check,2026-06-15T08:49:00,emp_0138
WF-1920,Legal Review,Operations,Approved,2026-06-16T19:49:00,emp_0003
WF-1921,Legal Review,IT,Submitted,2026-06-16T12:57:00,emp_0140
WF-1921,Legal Review,IT,Under Review,2026-06-17T20:57:00,emp_0101
WF-1921,Legal Review,IT,Manager Approval,2026-06-17T23:57:00,emp_0013
WF-1921,Legal Review,IT,Compliance Check,2026-06-19T12:57:00,emp_0188
WF-1921,Legal Review,IT,Approved,2026-06-21T12:57:00,emp_0179
WF-1922,Legal Review,Supply Chain,Submitted,2026-06-09T00:14:00,emp_0126
WF-1922,Legal Review,Supply Chain,Under Review,2026-06-09T18:14:00,emp_0117
WF-1922,Legal Review,Supply Chain,Approved,2026-06-10T20:14:00,emp_0046
WF-1923,Legal Review,Finance,Submitted,2026-06-18T16:20:00,emp_0134
WF-1923,Legal Review,Finance,Under Review,2026-06-18T20:20:00,emp_0065
WF-1923,Legal Review,Finance,Compliance Check,2026-06-19T01:20:00,emp_0061
WF-1923,Legal Review,Finance,Approved,2026-06-20T07:20:00,emp_0169
WF-1924,Legal Review,Human Resources,Submitted,2026-06-04T12:54:00,emp_0012
WF-1924,Legal Review,Human Resources,Under Review,2026-06-05T17:54:00,emp_0015
WF-1924,Legal Review,Human Resources,Rejected,2026-06-06T04:54:00,emp_0008
WF-1925,Legal Review,Legal,Submitted,2026-06-26T06:31:00,emp_0037
WF-1925,Legal Review,Legal,Under Review,2026-06-28T06:31:00,emp_0014
WF-1925,Legal Review,Legal,Manager Approval,2026-06-30T04:31:00,emp_0175
WF-1925,Legal Review,Legal,Approved,2026-06-30T05:31:00,emp_0030
WF-1926,HR Onboarding,Legal,Submitted,2026-06-08T13:17:00,emp_0099
WF-1926,HR Onboarding,Legal,Under Review,2026-06-10T08:17:00,emp_0165
WF-1926,HR Onboarding,Legal,Manager Approval,2026-06-10T14:17:00,emp_0173
WF-1926,HR Onboarding,Legal,Rejected,2026-06-11T09:17:00,emp_0107
WF-1927,Finance Approval,Sales,Submitted,2026-06-30T02:42:00,emp_0032
WF-1927,Finance Approval,Sales,Under Review,2026-07-01T10:42:00,emp_0160
WF-1927,Finance Approval,Sales,Compliance Check,2026-07-02T19:42:00,emp_0133
WF-1927,Finance Approval,Sales,Approved,2026-07-03T23:42:00,emp_0169
WF-1928,IT Service Request,Finance,Submitted,2026-06-17T11:41:00,emp_0124
WF-1928,IT Service Request,Finance,Under Review,2026-06-18T10:41:00,emp_0123
WF-1928,IT Service Request,Finance,Manager Approval,2026-06-18T14:41:00,emp_0052
WF-1928,IT Service Request,Finance,Approved,2026-06-18T18:41:00,emp_0195
WF-1929,Legal Review,Supply Chain,Submitted,2026-06-22T09:00:00,emp_0135
WF-1929,Legal Review,Supply Chain,Under Review,2026-06-23T08:00:00,emp_0189
WF-1929,Legal Review,Supply Chain,Manager Approval,2026-06-23T15:00:00,emp_0066
WF-1929,Legal Review,Supply Chain,Approved,2026-06-23T18:00:00,emp_0093
WF-1930,HR Onboarding,Finance,Submitted,2026-06-05T22:46:00,emp_0133
WF-1930,HR Onboarding,Finance,Under Review,2026-06-06T16:46:00,emp_0118
WF-1930,HR Onboarding,Finance,Manager Approval,2026-06-06T19:46:00,emp_0079
WF-1930,HR Onboarding,Finance,Compliance Check,2026-06-07T16:46:00,emp_0048
WF-1930,HR Onboarding,Finance,Approved,2026-06-08T19:46:00,emp_0182
WF-1931,HR Onboarding,Sales,Submitted,2026-06-08T05:22:00,emp_0036
WF-1931,HR Onboarding,Sales,Under Review,2026-06-08T07:22:00,emp_0195
WF-1931,HR Onboarding,Sales,Manager Approval,2026-06-10T00:22:00,emp_0193
WF-1931,HR Onboarding,Sales,Compliance Check,2026-06-11T11:22:00,emp_0131
WF-1931,HR Onboarding,Sales,Approved,2026-06-13T01:22:00,emp_0180
WF-1932,Procurement,Sales,Submitted,2026-06-07T09:22:00,emp_0163
WF-1932,Procurement,Sales,Under Review,2026-06-08T00:22:00,emp_0137
WF-1932,Procurement,Sales,Manager Approval,2026-06-09T04:22:00,emp_0068
WF-1932,Procurement,Sales,Approved,2026-06-10T05:22:00,emp_0159
WF-1933,Procurement,Sales,Submitted,2026-06-29T05:33:00,emp_0180
WF-1933,Procurement,Sales,Under Review,2026-06-30T03:33:00,emp_0160
WF-1933,Procurement,Sales,Manager Approval,2026-07-01T10:33:00,emp_0069
WF-1933,Procurement,Sales,Compliance Check,2026-07-03T04:33:00,emp_0002
WF-1933,Procurement,Sales,Approved,2026-07-05T02:33:00,emp_0161
WF-1934,Finance Approval,Finance,Submitted,2026-06-16T00:40:00,emp_0108
WF-1934,Finance Approval,Finance,Under Review,2026-06-16T19:40:00,emp_0058
WF-1934,Finance Approval,Finance,Compliance Check,2026-06-17T21:40:00,emp_0063
WF-1934,Finance Approval,Finance,Rejected,2026-06-19T15:40:00,emp_0104
WF-1935,IT Service Request,Supply Chain,Submitted,2026-06-08T18:29:00,emp_0027
WF-1935,IT Service Request,Supply Chain,Under Review,2026-06-10T18:29:00,emp_0129
WF-1935,IT Service Request,Supply Chain,Rejected,2026-06-11T15:29:00,emp_0047
WF-1936,Legal Review,Finance,Submitted,2026-06-03T06:37:00,emp_0074
WF-1936,Legal Review,Finance,Under Review,2026-06-04T05:37:00,emp_0120
WF-1936,Legal Review,Finance,Manager Approval,2026-06-05T04:37:00,emp_0003
WF-1936,Legal Review,Finance,Compliance Check,2026-06-06T01:37:00,emp_0120
WF-1936,Legal Review,Finance,Rejected,2026-06-07T04:37:00,emp_0174
WF-1937,Legal Review,Sales,Submitted,2026-06-15T13:15:00,emp_0127
WF-1937,Legal Review,Sales,Under Review,2026-06-16T14:15:00,emp_0033
WF-1937,Legal Review,Sales,Compliance Check,2026-06-17T03:15:00,emp_0047
WF-1937,Legal Review,Sales,Approved,2026-06-17T14:15:00,emp_0119
WF-1938,Procurement,Supply Chain,Submitted,2026-06-18T18:26:00,emp_0079
WF-1938,Procurement,Supply Chain,Under Review,2026-06-20T10:26:00,emp_0197
WF-1938,Procurement,Supply Chain,Approved,2026-06-21T00:26:00,emp_0159
WF-1939,IT Service Request,Legal,Submitted,2026-06-27T05:56:00,emp_0020
WF-1939,IT Service Request,Legal,Under Review,2026-06-28T07:56:00,emp_0061
WF-1939,IT Service Request,Legal,Manager Approval,2026-06-29T04:56:00,emp_0008
WF-1939,IT Service Request,Legal,Approved,2026-06-30T04:56:00,emp_0075
WF-1940,Finance Approval,Supply Chain,Submitted,2026-06-03T18:19:00,emp_0149
WF-1940,Finance Approval,Supply Chain,Under Review,2026-06-05T07:19:00,emp_0105
WF-1940,Finance Approval,Supply Chain,Manager Approval,2026-06-05T12:19:00,emp_0079
WF-1940,Finance Approval,Supply Chain,Rejected,2026-06-05T17:19:00,emp_0124
WF-1941,IT Service Request,Sales,Submitted,2026-07-01T12:44:00,emp_0035
WF-1941,IT Service Request,Sales,Under Review,2026-07-03T02:44:00,emp_0045
WF-1941,IT Service Request,Sales,Compliance Check,2026-07-03T06:44:00,emp_0077
WF-1941,IT Service Request,Sales,Approved,2026-07-04T02:44:00,emp_0004
WF-1942,Procurement,Finance,Submitted,2026-06-30T19:34:00,emp_0107
WF-1942,Procurement,Finance,Under Review,2026-07-01T20:34:00,emp_0195
WF-1942,Procurement,Finance,Manager Approval,2026-07-03T12:34:00,emp_0022
WF-1942,Procurement,Finance,Rejected,2026-07-04T19:34:00,emp_0200
WF-1943,Finance Approval,IT,Submitted,2026-06-05T00:42:00,emp_0052
WF-1943,Finance Approval,IT,Under Review,2026-06-05T10:42:00,emp_0197
WF-1943,Finance Approval,IT,Manager Approval,2026-06-06T21:42:00,emp_0163
WF-1943,Finance Approval,IT,Rejected,2026-06-08T09:42:00,emp_0136
WF-1944,Legal Review,Operations,Submitted,2026-06-15T14:42:00,emp_0176
WF-1944,Legal Review,Operations,Under Review,2026-06-16T05:42:00,emp_0008
WF-1944,Legal Review,Operations,Compliance Check,2026-06-17T11:42:00,emp_0051
WF-1944,Legal Review,Operations,Approved,2026-06-18T12:42:00,emp_0197
WF-1945,Procurement,Legal,Submitted,2026-06-03T07:43:00,emp_0015
WF-1945,Procurement,Legal,Under Review,2026-06-04T08:43:00,emp_0084
WF-1945,Procurement,Legal,Manager Approval,2026-06-05T07:43:00,emp_0110
WF-1945,Procurement,Legal,Compliance Check,2026-06-05T08:43:00,emp_0141
WF-1945,Procurement,Legal,Approved,2026-06-06T17:43:00,emp_0041
WF-1946,Legal Review,Operations,Submitted,2026-06-12T14:24:00,emp_0167
WF-1946,Legal Review,Operations,Under Review,2026-06-13T11:24:00,emp_0141
WF-1946,Legal Review,Operations,Rejected,2026-06-15T09:24:00,emp_0102
WF-1947,IT Service Request,IT,Submitted,2026-06-07T21:15:00,emp_0106
WF-1947,IT Service Request,IT,Under Review,2026-06-09T04:15:00,emp_0021
WF-1947,IT Service Request,IT,Manager Approval,2026-06-09T10:15:00,emp_0152
WF-1947,IT Service Request,IT,Compliance Check,2026-06-09T18:15:00,emp_0059
WF-1947,IT Service Request,IT,Rejected,2026-06-10T23:15:00,emp_0036
WF-1948,HR Onboarding,Legal,Submitted,2026-06-22T14:35:00,emp_0120
WF-1948,HR Onboarding,Legal,Under Review,2026-06-22T21:35:00,emp_0162
WF-1948,HR Onboarding,Legal,Manager Approval,2026-06-23T20:35:00,emp_0089
WF-1948,HR Onboarding,Legal,Compliance Check,2026-06-25T10:35:00,emp_0009
WF-1948,HR Onboarding,Legal,Rejected,2026-06-27T07:35:00,emp_0040
WF-1949,HR Onboarding,Operations,Submitted,2026-06-04T02:39:00,emp_0142
WF-1949,HR Onboarding,Operations,Under Review,2026-06-05T00:39:00,emp_0082
WF-1949,HR Onboarding,Operations,Manager Approval,2026-06-06T21:39:00,emp_0031
WF-1949,HR Onboarding,Operations,Compliance Check,2026-06-07T13:39:00,emp_0046
WF-1949,HR Onboarding,Operations,Rejected,2026-06-08T23:39:00,emp_0165
WF-1950,IT Service Request,Sales,Submitted,2026-06-19T09:32:00,emp_0138
WF-1950,IT Service Request,Sales,Under Review,2026-06-21T08:32:00,emp_0047
WF-1950,IT Service Request,Sales,Manager Approval,2026-06-21T14:32:00,emp_0001
WF-1950,IT Service Request,Sales,Approved,2026-06-22T10:32:00,emp_0116
WF-1951,IT Service Request,Human Resources,Submitted,2026-06-17T08:55:00,emp_0064
WF-1951,IT Service Request,Human Resources,Under Review,2026-06-17T16:55:00,emp_0154
WF-1951,IT Service Request,Human Resources,Manager Approval,2026-06-18T12:55:00,emp_0131
WF-1951,IT Service Request,Human Resources,Rejected,2026-06-18T21:55:00,emp_0032
WF-1952,Procurement,Operations,Submitted,2026-06-16T12:38:00,emp_0039
WF-1952,Procurement,Operations,Under Review,2026-06-18T10:38:00,emp_0065
WF-1952,Procurement,Operations,Manager Approval,2026-06-19T21:38:00,emp_0012
WF-1952,Procurement,Operations,Compliance Check,2026-06-20T07:38:00,emp_0186
WF-1952,Procurement,Operations,Approved,2026-06-21T23:38:00,emp_0010
WF-1953,Finance Approval,Sales,Submitted,2026-06-12T20:27:00,emp_0018
WF-1953,Finance Approval,Sales,Under Review,2026-06-14T06:27:00,emp_0131
WF-1953,Finance Approval,Sales,Compliance Check,2026-06-14T07:27:00,emp_0183
WF-1953,Finance Approval,Sales,Approved,2026-06-14T23:27:00,emp_0120
WF-1954,Procurement,IT,Submitted,2026-06-12T09:55:00,emp_0036
WF-1954,Procurement,IT,Under Review,2026-06-13T09:55:00,emp_0161
WF-1954,Procurement,IT,Approved,2026-06-14T22:55:00,emp_0076
WF-1955,Procurement,Finance,Submitted,2026-06-05T04:04:00,emp_0110
WF-1955,Procurement,Finance,Under Review,2026-06-05T19:04:00,emp_0170
WF-1955,Procurement,Finance,Manager Approval,2026-06-06T10:04:00,emp_0042
WF-1955,Procurement,Finance,Approved,2026-06-07T09:04:00,emp_0005
WF-1956,HR Onboarding,Finance,Submitted,2026-07-01T17:34:00,emp_0088
WF-1956,HR Onboarding,Finance,Under Review,2026-07-03T01:34:00,emp_0084
WF-1956,HR Onboarding,Finance,Approved,2026-07-03T16:34:00,emp_0192
WF-1957,HR Onboarding,Sales,Submitted,2026-06-06T16:21:00,emp_0008
WF-1957,HR Onboarding,Sales,Under Review,2026-06-08T08:21:00,emp_0147
WF-1957,HR Onboarding,Sales,Compliance Check,2026-06-08T21:21:00,emp_0195
WF-1957,HR Onboarding,Sales,Rejected,2026-06-09T05:21:00,emp_0159
WF-1958,Procurement,IT,Submitted,2026-06-12T09:29:00,emp_0061
WF-1958,Procurement,IT,Under Review,2026-06-13T10:29:00,emp_0077
WF-1958,Procurement,IT,Manager Approval,2026-06-14T10:29:00,emp_0078
WF-1958,Procurement,IT,Compliance Check,2026-06-14T14:29:00,emp_0148
WF-1958,Procurement,IT,Rejected,2026-06-16T04:29:00,emp_0069
WF-1959,HR Onboarding,Supply Chain,Submitted,2026-06-23T21:11:00,emp_0056
WF-1959,HR Onboarding,Supply Chain,Under Review,2026-06-24T00:11:00,emp_0096
WF-1959,HR Onboarding,Supply Chain,Manager Approval,2026-06-25T03:11:00,emp_0065
WF-1959,HR Onboarding,Supply Chain,Approved,2026-06-26T06:11:00,emp_0031
WF-1960,Procurement,Supply Chain,Submitted,2026-06-12T20:23:00,emp_0057
WF-1960,Procurement,Supply Chain,Under Review,2026-06-13T12:23:00,emp_0184
WF-1960,Procurement,Supply Chain,Manager Approval,2026-06-14T06:23:00,emp_0021
WF-1960,Procurement,Supply Chain,Rejected,2026-06-14T07:23:00,emp_0139
WF-1961,IT Service Request,Supply Chain,Submitted,2026-06-09T17:36:00,emp_0092
WF-1961,IT Service Request,Supply Chain,Under Review,2026-06-10T13:36:00,emp_0164
WF-1961,IT Service Request,Supply Chain,Manager Approval,2026-06-10T16:36:00,emp_0192
WF-1961,IT Service Request,Supply Chain,Rejected,2026-06-11T10:36:00,emp_0138
WF-1962,Procurement,Supply Chain,Submitted,2026-06-05T01:46:00,emp_0035
WF-1962,Procurement,Supply Chain,Under Review,2026-06-06T22:46:00,emp_0193
WF-1962,Procurement,Supply Chain,Manager Approval,2026-06-07T17:46:00,emp_0130
WF-1962,Procurement,Supply Chain,Rejected,2026-06-09T01:46:00,emp_0042
WF-1963,HR Onboarding,Finance,Submitted,2026-06-20T04:32:00,emp_0147
WF-1963,HR Onboarding,Finance,Under Review,2026-06-21T20:32:00,emp_0086
WF-1963,HR Onboarding,Finance,Manager Approval,2026-06-23T01:32:00,emp_0004
WF-1963,HR Onboarding,Finance,Approved,2026-06-23T06:32:00,emp_0123
WF-1964,HR Onboarding,Operations,Submitted,2026-06-09T09:28:00,emp_0069
WF-1964,HR Onboarding,Operations,Under Review,2026-06-09T23:28:00,emp_0152
